ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
AMIPY,34.63668888888889,-82.9909888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCEU,N34381208W082592756,SUSAP KCEUK7CAMIPY K70    W     N34381208W082592756                       W0066     NAR           AMIPY                    463732605,146377
AMIVE,35.18348333333333,-86.08291388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35110054W086045849,SUSAEAENRT   AMIVE K70    W     N35110054W086045849                       W0046     NAR           AMIVE                    277352605,27740
AMUXY,34.457597222222226,-86.79039999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMD,N34272735W086472544,SUSAP KCMDK7CAMUXY K70    W     N34272735W086472544                       W0041     NAR           AMUXY                    525652605,152569
AMUZE,34.56389166666666,-85.65430555555557,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4A9,N34335001W085391550,SUSAP 4A9 K7CAMUZE K70    W     N34335001W085391550                       W0048     NAR           AMUZE                    926902403,92695
AMZON,35.13144444444445,-84.85426666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRZR,N35075320W084511536,SUSAP KRZRK7CAMZON K70    W     N35075320W084511536                       W0054     NAR           AMZON                    069222403,306924
ANACU,33.69233055555555,-83.6682,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33413239W083400552,SUSAEAENRT   ANACU K70    W     N33413239W083400552                       W0061     NAR           ANACU                    277652605,27770
ANGLS,32.32931388888889,-85.48830833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,06A,N32194553W085291791,SUSAP 06A K7CANGLS K70    W     N32194553W085291791                       W0047     NAR           ANGLS                    791592504,79164
ANGRI,34.349925,-82.64439722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34205973W082383983,SUSAEAENRT   ANGRI K70    W     N34205973W082383983                       W0068     NAR           ANGRI                    278112605,27816
ANICU,32.71543888888889,-83.76955,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPXE,N32425558W083461038,SUSAP KPXEK7CANICU K70    W     N32425558W083461038                       W0059     NAR           ANICU                    966572605,296660
ANNAN,33.45840555555556,-82.742775,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33273026W082443399,SUSAEAENRT   ANNAN K70    C   L N33273026W082443399                       W0066     NAR           ANNAN                    278332403,27838
ANNYE,34.589558333333336,-83.91133611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34352241W083544081,SUSAEAENRT   ANNYE K70    C   L N34352241W083544081                       W0060     NAR           ANNYE                    278462605,27851
ANTIY,34.03014722222222,-85.25853055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4A4,N34014853W085153071,SUSAP 4A4 K7CANTIY K70    W     N34014853W085153071                       W0051     NAR           ANTIY                    925782605,92583
ANWAF,32.43565833333333,-86.75500277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1A9,N32260837W086451801,SUSAP 1A9 K7CANWAF K70    W     N32260837W086451801                       W0039     NAR           ANWAF                    834142605,83419
ANXUG,34.52995,-85.7084,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34314782W085423024,SUSAEAENRT   ANXUG K70    W     N34314782W085423024                       W0048     NAR           ANXUG                    278792605,27884
APDAW,33.94638611111111,-83.43917777777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHN,N33564699W083262104,SUSAP KAHNK7CAPDAW K70    W     N33564699W083262104                       W0062     NAR           APDAW                    176172403,117621
APEKE,34.38970555555556,-85.80513611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4A9,N34232294W085481849,SUSAP 4A9 K7CAPEKE K70    W     N34232294W085481849                       W0047     NAR           APEKE                    926912504,92696
APELE,32.622083333333336,-83.20054722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32371950W083120197,SUSAEAENRT   APELE K70    W   L N32371950W083120197                       W0063     NAR           APELE                    278942605,27899
APEZA,34.03343611111111,-83.2835,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHN,N34020037W083170060,SUSAP KAHNK7CAPEZA K70    W     N34020037W083170060                       W0063     NAR           APEZA                    176182403,117622
APIAN,33.6984,-82.49852222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33415424W082295468,SUSAEAENRT   APIAN K70    W     N33415424W082295468                       W0068     NAR           APIAN                    279002504,27905
APMEH,31.93744166666667,-82.68771111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31561479W082411576,SUSAEAENRT   APMEH K70    W     N31561479W082411576                       W0065     NAR           APMEH(CNF)               279052605,27910
APOWE,33.67304166666666,-83.17825555555557,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCPP,N33402295W083104172,SUSAP KCPPK7CAPOWE K70    R     N33402295W083104172                       W0064     NAR           APOWE                    552402605,155244
APPLS,35.908630555555554,-83.67254722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35543107W083402117,SUSAEAENRT   APPLS K70    W     N35543107W083402117                       W0063     NAR           APPLS                    279162605,27921
APSUW,35.459405555555556,-86.20245555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35273386W086120884,SUSAEAENRT   APSUW K70    W     N35273386W086120884                       W0046     NAR           APSUW                    279222605,27927
APTIF,33.16057222222222,-81.333625,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAQX,N33093806W081200105,SUSAP KAQXK7CAPTIF K70    W     N33093806W081200105                       W0075     NAR           APTIF                    224662605,122470
APTUW,32.12405833333333,-83.15853611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEZM,N32072661W083093073,SUSAP KEZMK7CAPTUW K70    C     N32072661W083093073                       W0062     NAR           APTUW                    871742504,187178
ARAZU,33.57808888888889,-82.41855555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHQU,N33344112W082250680,SUSAP KHQUK7CARAZU K70    R     N33344112W082250680                       W0069     NAR           ARAZU                    134522605,213455
ARBEE,34.14556666666667,-86.26689444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34084404W086160082,SUSAEAENRT   ARBEE K70    R   L N34084404W086160082                       W0044     NAR           ARBEE                    279412605,27946
ARDER,35.001525,-86.8799111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGZS,N35000549W086524768,SUSAP KGZSK7CARDER K70    C     N35000549W086524768                       W0041     NAR           ARDER                    076192605,207622
ARHAT,35.15193611111111,-85.23970555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35090697W085142294,SUSAEAENRT   ARHAT K70    W     N35090697W085142294                       W0052     NAR           ARHAT                    279822605,27987
ARIVE,32.949911111111106,-84.98056111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLGC,N32565968W084585002,SUSAP KLGCK7CARIVE K70    C     N32565968W084585002                       W0051     NAR           ARIVE                    405562504,240559
ARNNY,32.344611111111114,-86.99126944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32204060W086592857,SUSAEAENRT   ARNNY K70    W   H N32204060W086592857                       W0038     NAR           ARNNY                    280172605,28022
ARPPE,33.60483055555556,-85.23695000000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33361739W085141302,SUSAEAENRT   ARPPE K70    W     N33361739W085141302                       W0050     NAR           ARPPE                    280362504,28041
ARTTS,31.303755555555558,-85.647075,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31181352W085384947,SUSAEAENRT   ARTTS K70    R     N31181352W085384947                       W0045     NAR           ARTTS-MIL                280572504,28062
ARUVE,35.9955,-85.54424444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35594380W085323928,SUSAEAENRT   ARUVE K70    W     N35594380W085323928                       W0051     NAR           ARUVE                    280672605,28072
ASBAW,33.00662222222222,-82.89980277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33002384W082535929,SUSAEAENRT   ASBAW K70    W     N33002384W082535929                       W0065     NAR           ASBAW(CNF)               280862605,28091
ASBEY,32.08723333333334,-82.22270277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32051404W082132173,SUSAEAENRT   ASBEY K70    W     N32051404W082132173                       W0068     NAR           ASBEY(CNF)               280872605,28092
ASESE,33.03746111111111,-87.3204361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,0A8,N33021486W087191357,SUSAP 0A8 K7CASESE K70    W     N33021486W087191357                       W0036     NAR           ASESE                    803542605,80359
ASOQO,34.70783333333333,-82.78028333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCEU,N34422820W082464902,SUSAP KCEUK7CASOQO K70    W     N34422820W082464902                       W0067     NAR           ASOQO                    463742403,146378
ATHEN,34.46288888888889,-86.949875,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDCU,N34274640W086565955,SUSAP KDCUK7CATHEN K70    W     N34274640W086565955                       W0040     NAR           ATHEN                    653952605,165399
ATOMC,35.66803611111111,-84.17125,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYS,N35400493W084101650,SUSAP KTYSK7CATOMC K70    W     N35400493W084101650                       W0059     NAR           ATOMC                    361802403,336182
ATTIV,33.62334444444444,-83.73618611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCVC,N33372404W083441027,SUSAP KCVCK7CATTIV K70    W     N33372404W083441027                       W0060     NAR           ATTIV                    583662504,158370
ATUYO,34.744486111111115,-86.94322222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDCU,N34444015W086563560,SUSAP KDCUK7CATUYO K70    C     N34444015W086563560                       W0040     NAR           ATUYO                    653962605,165400
ATWUS,35.23523888888889,-86.52280555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35140686W086312210,SUSAEAENRT   ATWUS K70    C   L N35140686W086312210                       W0043     NAR           ATWUS                    281932504,28198
AUBIE,32.51005833333333,-85.43837500000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAUO,N32303621W085261815,SUSAP KAUOK7CAUBIE K70    C     N32303621W085261815                       W0048     NAR           AUBIE                    268122605,126816
AUBRY,35.864200000000004,-83.59105833333332,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35515112W083352781,SUSAEAENRT   AUBRY K70    C   L N35515112W083352781                       W0063     NAR           AUBRY                    281962403,28201
AVEBE,35.219680555555556,-82.44516666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAVL,N35131085W082264260,SUSAP KAVLK7CAVEBE K70    W     N35131085W082264260                       W0070     NAR           AVEBE                    276722403,127676
AVIGY,34.014583333333334,-81.77862777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6J4,N34005250W081464306,SUSAP 6J4 K7CAVIGY K70    W     N34005250W081464306                       W0073     NAR           AVIGY                    988182504,98823
AVIME,35.268788888888885,-82.62170833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35160764W082371815,SUSAEAENRT   AVIME K70    W     N35160764W082371815                       W0069     NAR           AVIME                    282382504,28243
AVSEW,33.558875,-83.23435833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCPP,N33333195W083140369,SUSAP KCPPK7CAVSEW K70    W     N33333195W083140369                       W0063     NAR           AVSEW                    552412504,155245
AWELU,33.89803888888889,-86.246075,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGAD,N33535294W086144587,SUSAP KGADK7CAWELU K70    W     N33535294W086144587                       W0044     NAR           AWELU                    971632605,197167
AWOKI,35.88737777777778,-83.904025,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYS,N35531456W083541449,SUSAP KTYSK7CAWOKI K70    W     N35531456W083541449                       W0061     NAR           AWOKI                    361812403,336183
AWONI,31.85575,-82.61957777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAZE,N31512070W082371048,SUSAP KAZEK7CAWONI K70    W     N31512070W082371048                       W0065     NAR           AWONI                    289672504,128971
AWSON,34.48032222222223,-83.98429166666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34284916W083590345,SUSAEAENRT   AWSON K70    C   L N34284916W083590345                       W0059     NAR           AWSON                    282902403,28295
AXADE,34.04045833333333,-83.75141666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KWDR,N34022565W083450510,SUSAP KWDRK7CAXADE K70    W     N34022565W083450510                       W0060     NAR           AXADE                    423382403,342340
AXAHY,33.60491666666667,-83.12116388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCPP,N33361770W083071619,SUSAP KCPPK7CAXAHY K70    R     N33361770W083071619                       W0064     NAR           AXAHY                    552422605,155246
AXEDE,34.655091666666664,-82.93660555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCEU,N34391833W082561178,SUSAP KCEUK7CAXEDE K70    W     N34391833W082561178                       W0066     NAR           AXEDE                    463752403,146379
AXEWO,33.71310555555556,-81.2100638888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCAE,N33424718W081123623,SUSAP KCAEK7CAXEWO K70    W     N33424718W081123623                       W0076     NAR           AXEWO                    445262504,144530
AXEZI,31.340619444444442,-84.97251666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBIJ,N31202623W084582106,SUSAP KBIJK7CAXEZI K70    W     N31202623W084582106                       W0050     NAR           AXEZI                    333972605,133401
AXOSE,31.88703333333333,-84.94928611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31531332W084565743,SUSAEAENRT   AXOSE K70    C   L N31531332W084565743                       W0051     NAR           AXOSE                    283112605,28316
AYEPI,33.636897222222224,-83.04239166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCPP,N33381283W083023261,SUSAP KCPPK7CAYEPI K70    W     N33381283W083023261                       W0065     NAR           AYEPI                    552432605,155247
AYGOR,35.05772777777778,-86.70650277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35032782W086422341,SUSAEAENRT   AYGOR K70    W     N35032782W086422341                       W0042     NAR           AYGOR                    283392605,28344
AYKIN,35.775625,-85.91618333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35463225W085545826,SUSAEAENRT   AYKIN K70    W     N35463225W085545826                       W0048     NAR           AYKIN                    283452605,28350
AYORU,33.01396388888889,-82.9336388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOKZ,N33005027W082560110,SUSAP KOKZK7CAYORU K70    W     N33005027W082560110                       W0065     NAR           AYORU                    740322605,274035
AYOSI,31.927080555555555,-83.86191111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCKF,N31553749W083514288,SUSAP KCKFK7CAYOSI K70    W     N31553749W083514288                       W0058     NAR           AYOSI                    497372605,149741
AYUCE,33.591208333333334,-86.92124444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33352835W086551648,SUSAP KBHMK7CAYUCE K70    W     N33352835W086551648                       W0039     NAR           AYUCE                    329202605,132924
AYUCI,33.172288888888886,-86.36397777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSCD,N33102024W086215032,SUSAP KSCDK7CAYUCI K70    W     N33102024W086215032                       W0042     NAR           AYUCI                    099642504,309966
AYUSO,31.85638888888889,-85.1359638888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEUF,N31512300W085080947,SUSAP KEUFK7CAYUSO K70    W     N31512300W085080947                       W0049     NAR           AYUSO                    850172504,185021
AYUTA,35.81607222222222,-85.66288055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35485786W085394637,SUSAEAENRT   AYUTA K70    W     N35485786W085394637                       W0050     NAR           AYUTA                    283582605,28363
AYUVO,31.764091666666666,-84.599575,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31455073W084355847,SUSAEAENRT   AYUVO K70    C   L N31455073W084355847                       W0053     NAR           AYUVO                    283592605,28364
AZALA,34.25394722222222,-82.29556944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34151421W082174405,SUSAEAENRT   AZALA K70    W     N34151421W082174405                       W0070     NAR           AZALA                    283642504,28369
AZZOG,32.78584444444444,-85.25019722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N32470904W085150071,SUSAP KATLK7CAZZOG K70    W     N32470904W085150071                       W0049     NAR           AZZOG                    242932504,124297
BABPA,35.075808333333335,-83.19137500000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35043291W083112895,SUSAEAENRT   BABPA K70    W     N35043291W083112895                       W0065     NAR           BABPA                    284062403,28411
BACRY,34.00589166666666,-81.42269166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCAE,N34002121W081252169,SUSAP KCAEK7CBACRY K70    W     N34002121W081252169                       W0075     NAR           BACRY                    445272403,144531
BADDD,31.5438,-82.70148333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31323768W082420534,SUSAEAENRT   BADDD K70    W     N31323768W082420534                       W0065     NAR           BADDD                    284302605,28435
BAHRR,33.471361111111115,-85.24568888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33281690W085144448,SUSAEAENRT   BAHRR K70    W   L N33281690W085144448                       W0050     NAR           BAHRR                    284562605,28461
BAIZE,31.775949999999998,-85.20971111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31463342W085123496,SUSAEAENRT   BAIZE K70    C   L N31463342W085123496                       W0049     NAR           BAIZE                    284692605,28474
BAKRD,34.27041388888889,-85.64629444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34161349W085384666,SUSAEAENRT   BAKRD K70    W     N34161349W085384666                       W0048     NAR           BAKRD                    284752504,28480
BALNN,34.94283333333333,-83.91567222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34563420W083545642,SUSAEAENRT   BALNN K70    W   L N34563420W083545642                       W0060     NAR           BALNN                    284882403,28493
BAMMA,35.68478333333333,-85.19874166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBNA,N35410522W085115547,SUSAP KBNAK7CBAMMA K70    W     N35410522W085115547                       W0053     NAR           BAMMA                    367802605,136784
BAMTE,33.40076944444444,-86.77428888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33240277W086462744,SUSAP KBHMK7CBAMTE K70    W     N33240277W086462744                       W0040     NAR           BAMTE                    329212605,132925
BANBI,31.834527777777776,-85.75980555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31500430W085453530,SUSAEAENRT   BANBI K70    C   L N31500430W085453530                       W0045     NAR           BANBI                    285032605,28508
BANKR,34.48737777777778,-81.51956111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLT,N34291456W081311042,SUSAP KCLTK7CBANKR K70    W     N34291456W081311042                       W0075     NAR           BANKR                    512542403,151258
BANNG,32.96124722222223,-84.42138333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N32574049W084251698,SUSAP KATLK7CBANNG K70    W     N32574049W084251698                       W0055     NAR           BANNG                    242952605,124299
BAPNE,33.99337777777778,-81.36464444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCAE,N33593616W081215272,SUSAP KCAEK7CBAPNE K70    W     N33593616W081215272                       W0076     NAR           BAPNE                    445282605,144532
BAPSE,35.21774166666667,-86.18308888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35130387W086105912,SUSAEAENRT   BAPSE K70    W     N35130387W086105912                       W0045     NAR           BAPSE-MIL                285252403,28530
BARON,34.53151111111111,-83.77093888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34315344W083461538,SUSAEAENRT   BARON K70    R     N34315344W083461538                       W0061     NAR           BARON                    285522605,28557
BASKN,33.65130833333333,-86.74714722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33390471W086444973,SUSAP KBHMK7CBASKN K70    C     N33390471W086444973                       W0040     NAR           BASKN                    329222504,132926
BASME,31.248794444444446,-85.36628888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDHN,N31145566W085215864,SUSAP KDHNK7CBASME K70    W     N31145566W085215864                       W0047     NAR           BASME                    715212605,171525
BAVCA,32.019927777777774,-84.06765555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCKF,N32011174W084040356,SUSAP KCKFK7CBAVCA K70    W     N32011174W084040356                       W0056     NAR           BAVCA                    497382504,149742
BAXLY,31.747311111111113,-82.33742222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31445032W082201472,SUSAEAENRT   BAXLY K70    C   L N31445032W082201472                       W0067     NAR           BAXLY                    286252605,28630
BAZOO,35.97559444444445,-85.8700611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35583214W085521222,SUSAEAENRT   BAZOO K70    W   H N35583214W085521222                       W0048     NAR           BAZOO                    286502403,28655
BBABE,34.790997222222224,-85.57509999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N34472759W085343036,SUSAP KATLK7CBBABE K70    W     N34472759W085343036                       W0049     NAR           BBABE                    242972504,124301
BBAIT,33.12061944444444,-84.77033055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33071423W084461319,SUSAEAENRT   BBAIT K70    W   L N33071423W084461319                       W0053     NAR           BBAIT                    286512605,28656
BBFET,33.185513888888885,-83.7435,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N33110785W083443660,SUSAP KATLK7CBBFET K70    W     N33110785W083443660                       W0060     NAR           BBFET                    242982605,124302
BBOAT,33.28071388888889,-83.46944444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33165057W083281000,SUSAEAENRT   BBOAT K70    W   L N33165057W083281000                       W0061     NAR           BBOAT                    286642403,28669
BEANS,33.1849,-81.80275277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33110564W081480991,SUSAEAENRT   BEANS K70    C   L N33110564W081480991                       W0072     NAR           BEANS                    286912605,28696
BEBZO,34.951819444444446,-86.53688055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34570655W086321277,SUSAEAENRT   BEBZO K70    W     N34570655W086321277                       W0043     NAR           BEBZO                    287072605,28712
BECKM,34.84581666666667,-82.24171111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGMU,N34504494W082143016,SUSAP KGMUK7CBECKM K70    W     N34504494W082143016                       W0071     NAR           BECKM                    017942504,201797
BEDGE,33.051205555555555,-81.96825555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBXG,N33030434W081580572,SUSAP KBXGK7CBEDGE K70    W     N33030434W081580572                       W0071     NAR           BEDGE                    435902605,143594
BEEFE,33.58980277777778,-81.7870138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33352329W081471325,SUSAEAENRT   BEEFE K70    W     N33352329W081471325                       W0072     NAR           BEEFE                    287332403,28738
BEEVY,34.60460833333333,-82.57193611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34361659W082341897,SUSAEAENRT   BEEVY K70    W     N34361659W082341897                       W0069     NAR           BEEVY                    287592605,28764
BEGME,35.412127777777776,-83.65543333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35244366W083391956,SUSAEAENRT   BEGME K70    W     N35244366W083391956                       W0063     NAR           BEGME                    287712605,28776
BEING,32.5288,-86.59258888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32314368W086353332,SUSAEAENRT   BEING K70    R   L N32314368W086353332                       W0040     NAR           BEING                    287782504,28783
BEKAC,33.41603055555555,-81.6819888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAGS,N33245771W081405516,SUSAP KAGSK7CBEKAC K70    W     N33245771W081405516                       W0073     NAR           BEKAC                    173262605,117330
BEKDE,32.95426666666667,-87.32883333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,0A8,N32571536W087194380,SUSAP 0A8 K7CBEKDE K70    W     N32571536W087194380                       W0036     NAR           BEKDE                    803552605,80360
BEKPE,34.59892777777778,-86.94666666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDCU,N34355614W086564800,SUSAP KDCUK7CBEKPE K70    W     N34355614W086564800                       W0040     NAR           BEKPE                    653972605,165401
BEKTE,33.03428888888889,-86.60420277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEET,N33020344W086361513,SUSAP KEETK7CBEKTE K70    W     N33020344W086361513                       W0041     NAR           BEKTE                    803662605,180370
BELLE,31.22669722222222,-83.17175555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31133611W083101832,SUSAEAENRT   BELLE K70    R     N31133611W083101832                       W0061     NAR           BELLE-MIL                287992504,28804
BELSE,31.16004444444444,-83.17719166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31093616W083103789,SUSAEAENRT   BELSE K70    R     N31093616W083103789                       W0061     NAR           BELSE-MIL                288042605,28809
BEMPR,36.06771944444445,-85.63965833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N36040379W085382277,SUSAEAENRT   BEMPR K70    W     N36040379W085382277                       W0050     NAR           BEMPR                    288162605,28821
BENDA,35.66308611111111,-84.17725277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYS,N35394711W084103811,SUSAP KTYSK7CBENDA K70    R     N35394711W084103811                       W0059     NAR           BENDA                    361822403,336184
BENFI,35.74219166666667,-84.08116666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTYS,N35443189W084045220,SUSAP KTYSK7CBENFI K70    R     N35443189W084045220                       W0060     NAR           BENFI                    361832504,336185
BENTO,32.262825,-86.86788888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32154617W086520440,SUSAEAENRT   BENTO K70    C     N32154617W086520440                       W0038     NAR           BENTO                    288442504,28849
BEORN,31.918355555555557,-84.83196111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N31550608W084495506,SUSAP KATLK7CBEORN K70    W     N31550608W084495506                       W0051     NAR           BEORN                    243002504,124304
BERFY,33.47035833333334,-86.7472638888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33281329W086445015,SUSAP KBHMK7CBERFY K70    W     N33281329W086445015                       W0040     NAR           BERFY                    329232605,132927
BESGE,35.47170833333333,-82.517,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35281815W082310120,SUSAEAENRT   BESGE K70    W     N35281815W082310120                       W0070     NAR           BESGE                    288802504,28885
BESOM,33.58631388888889,-87.656525,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33351073W087392349,SUSAEAENRT   BESOM K70    C   B N33351073W087392349                       W0034     NAR           BESOM                    288832605,28888
BESSR,33.261969444444446,-87.14583888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEKY,N33154309W087084502,SUSAP KEKYK7CBESSR K70    R     N33154309W087084502                       W0037     NAR           BESSR                    820422504,182046
BEYKA,33.930163888888885,-83.58584722222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KWDR,N33554859W083350905,SUSAP KWDRK7CBEYKA K70    W     N33554859W083350905                       W0061     NAR           BEYKA                    423392403,342341
