ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
MALLA,40.36058055555556,-87.20711944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAF,N40213809W087122563,SUSAP KLAFK5CMALLA K50    W     N40213809W087122563                       W0043     NAR           MALLA                    330702403,233073
MALLY,42.12710833333333,-86.30576388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBEH,N42073759W086182075,SUSAP KBEHK5CMALLY K50    C     N42073759W086182075                       W0052     NAR           MALLY                    314432403,131447
MAMTE,39.714975,-86.45217777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39425391W086270784,SUSAP KINDK5CMAMTE K50    W     N39425391W086270784                       W0048     NAR           MAMTE                    243062403,224309
MANTO,40.488075,-89.85960833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40291707W089513459,SUSAEAENRT   MANTO K50    W     N40291707W089513459                       W0024     NAR           MANTO                    438532605,43858
MAPKC,42.939566666666664,-87.91589166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42562244W087545721,SUSAEAENRT   MAPKC K50    W     N42562244W087545721                       W0041     NAR           MAPKC(CNF)               438652403,43870
MAQUI,39.667088888888884,-86.81298055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGPC,N39400152W086484673,SUSAP KGPCK5CMAQUI K50    W     N39400152W086484673                       W0045     NAR           MAQUI                    025052403,202508
MARKM,42.78539444444444,-89.75032777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEFT,N42470742W089450118,SUSAP KEFTK5CMARKM K50    W     N42470742W089450118                       W0027     NAR           MARKM                    809092605,180913
MAROA,39.973422222222226,-88.90494722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDEC,N39582432W088541781,SUSAP KDECK5CMAROA K50    R     N39582432W088541781                       W0031     NAR           MAROA                    656362605,165640
MAROC,40.73701111111111,-89.3746361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40441324W089222869,SUSAEAENRT   MAROC K50    W     N40441324W089222869                       W0028     NAR           MAROC                    439182605,43923
MARRO,41.134636111111114,-87.88760277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41080469W087531537,SUSAEAENRT   MARRO K50    W     N41080469W087531537                       W0039     NAR           MARRO                    439282404,43933
MARVB,41.27368055555556,-85.84751388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41162525W085505105,SUSAEAENRT   MARVB K50    W     N41162525W085505105                       W0054     NAR           MARVB(CNF)               439422304,43947
MASFY,39.37097222222222,-87.93151944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1H8,N39221550W087555347,SUSAP 1H8 K5CMASFY K50    W     N39221550W087555347                       W0037     NAR           MASFY                    842912504,84296
MATAN,39.59930277777778,-86.95330833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39355749W086571191,SUSAEAENRT   MATAN K50    C   L N39355749W086571191                       W0044     NAR           MATAN                    439732403,43978
MATEY,42.21126944444445,-85.58975,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAZO,N42124057W085352310,SUSAP KAZOK5CMATEY K50    W     N42124057W085352310                       W0057     NAR           MATEY                    290152304,129019
MAVBC,42.93128055555555,-87.89769166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42555261W087535169,SUSAEAENRT   MAVBC K50    W     N42555261W087535169                       W0041     NAR           MAVBC(CNF)               440062403,44011
MAWOC,44.199949999999994,-87.69991666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMTW,N44115982W087415970,SUSAP KMTWK5CMAWOC K50    R     N44115982W087415970                       W0044     NAR           MAWOC                    668472304,266850
MAXAY,40.762636111111114,-90.55490555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGBG,N40454549W090331766,SUSAP KGBGK5CMAXAY K50    R     N40454549W090331766                       W0019     NAR           MAXAY                    975942605,197598
MAXNI,40.45838611111111,-85.45793055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMIE,N40273019W085272855,SUSAP KMIEK5CMAXNI K50    W     N40273019W085272855                       W0056     NAR           MAXNI                    583782605,258381
MAXXX,43.759483333333336,-90.25904722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43453414W090153257,SUSAEAENRT   MAXXX K50    R     N43453414W090153257                       W0024     NAR           MAXXX-MIL                440362605,44041
MAYSE,43.170605555555554,-89.71292222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43101418W089424652,SUSAEAENRT   MAYSE K50    W   L N43101418W089424652                       W0027     NAR           MAYSE                    440592304,44064
MAYUR,41.722991666666665,-86.20978611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41432277W086123523,SUSAEAENRT   MAYUR K50    W     N41432277W086123523                       W0052     NAR           MAYUR                    440612403,44066
MAZTT,44.44495555555555,-88.13356111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGRB,N44264184W088080082,SUSAP KGRBK5CMAZTT K50    C     N44264184W088080082                       W0041     NAR           MAZTT                    037042304,203707
MCLEN,40.40527222222222,-89.13793055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40241898W089081655,SUSAEAENRT   MCLEN K50    C   L N40241898W089081655                       W0029     NAR           MCLEN                    440972403,44102
MEARZ,39.99274166666667,-86.30975833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39593387W086183513,SUSAEAENRT   MEARZ K50    R     N39593387W086183513                       W0049     NAR           MEARZ                    441252403,44130
MEDLE,40.293105555555556,-87.89240833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTIP,N40173518W087533267,SUSAP KTIPK5CMEDLE K50    W     N40173518W087533267                       W0038     NAR           MEDLE                    293812403,329383
MEDRE,39.783319444444444,-86.174125,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39465995W086102685,SUSAEAENRT   MEDRE K50    W     N39465995W086102685                       W0050     NAR           MEDRE                    441492403,44154
MEDRS,43.088747222222224,-88.00301388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43051949W088001085,SUSAEAENRT   MEDRS K50    W     N43051949W088001085                       W0040     NAR           MEDRS                    441502306,44155
MEENE,40.90920277777778,-85.72601666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40543313W085433366,SUSAEAENRT   MEENE K50    W     N40543313W085433366                       W0055     NAR           MEENE                    441602605,44165
MEETS,42.15798888888889,-89.2134138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42092876W089124829,SUSAEAENRT   MEETS K50    W     N42092876W089124829                       W0030     NAR           MEETS                    441652403,44170
MEHNE,39.580913888888894,-86.45610833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39345129W086272199,SUSAEAENRT   MEHNE K50    R     N39345129W086272199                       W0048     NAR           MEHNE                    441862605,44191
MEKDY,43.72394722222222,-85.3796861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRQB,N43432621W085224687,SUSAP KRQBK5CMEKDY K50    W     N43432621W085224687                       W0061     NAR           MEKDY                    045462603,304548
MELRR,43.08890277777778,-84.9383138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43052005W084561793,SUSAEAENRT   MELRR K50    W     N43052005W084561793                       W0063     NAR           MELRR                    442062203,44211
MERBE,41.44983055555555,-90.56912222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLI,N41265939W090340884,SUSAP KMLIK5CMERBE K50    W     N41265939W090340884                       W0019     NAR           MERBE                    605652403,260568
MERKY,40.51643333333333,-89.030475,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40305916W089014971,SUSAEAENRT   MERKY K50    R     N40305916W089014971                       W0030     NAR           MERKY                    442522504,44257
MERLO,39.546905555555554,-86.523325,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39324886W086312397,SUSAEAENRT   MERLO K50    C     N39324886W086312397                       W0047     NAR           MERLO                    442562403,44261
METCF,41.94424444444444,-85.65725,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41563928W085392610,SUSAEAENRT   METCF K50    W     N41563928W085392610                       W0056     NAR           METCF                    442782204,44283
METHN,41.657399999999996,-86.04560833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41392664W086024419,SUSAEAENRT   METHN K50    W     N41392664W086024419                       W0053     NAR           METHN                    442812304,44286
METSE,40.75199444444444,-88.78363888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPNT,N40450718W088470110,SUSAP KPNTK5CMETSE K50    W     N40450718W088470110                       W0032     NAR           METSE                    913032403,291306
MEWED,39.59498888888889,-86.81477777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGPC,N39354196W086485320,SUSAP KGPCK5CMEWED K50    W     N39354196W086485320                       W0045     NAR           MEWED                    025062403,202509
MEWRO,39.863905555555554,-85.98158055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUMP,N39515006W085585369,SUSAP KUMPK5CMEWRO K50    W     N39515006W085585369                       W0051     NAR           MEWRO                    377772505,337779
MEXUX,41.59970833333333,-91.27684722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41355895W091163665,SUSAEAENRT   MEXUX K30    W     N41355895W091163665                       W0014     NAR           MEXUX                    443002403,44305
MIBPU,43.10516944444445,-89.36303055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSN,N43061861W089214691,SUSAP KMSNK5CMIBPU K50    W     N43061861W089214691                       W0030     NAR           MIBPU                    639822403,263985
MICCS,41.317225,-88.8831861111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41190201W088525947,SUSAEAENRT   MICCS K50    W     N41190201W088525947                       W0032     NAR           MICCS                    443252605,44330
MIDWA,41.221269444444445,-84.97362222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41131657W084582504,SUSAEAENRT   MIDWA K50    W     N41131657W084582504                       W0060     NAR           MIDWA                    443482304,44353
MIGGS,41.08505,-90.44838611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDW,N41050618W090265419,SUSAP KMDWK5CMIGGS K50    W     N41050618W090265419                       W0020     NAR           MIGGS                    522232504,252226
MIGNE,41.30982777777778,-90.495225,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLI,N41183538W090294281,SUSAP KMLIK5CMIGNE K50    W     N41183538W090294281                       W0020     NAR           MIGNE                    605662605,260569
MIHAL,41.956472222222224,-89.87459166666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41572330W089522853,SUSAEAENRT   MIHAL K50    W     N41572330W089522853                       W0025     NAR           MIHAL                    443602403,44365
MIHWI,40.84636388888889,-85.23978611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHHG,N40504691W085142323,SUSAP KHHGK5CMIHWI K50    W     N40504691W085142323                       W0058     NAR           MIHWI                    096162403,209619
MIILR,39.68394444444444,-86.0946861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39410220W086054087,SUSAP KINDK5CMIILR K50    W     N39410220W086054087                       W0050     NAR           MIILR                    243072304,224310
MILAA,42.338075,-90.94171944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRFD,N42201707W090563019,SUSAP KRFDK5CMILAA K30    W     N42201707W090563019                       W0017     NAR           MILAA                    001372403,300139
MILTS,42.65235833333333,-85.97538333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Z98,N42390849W085583138,SUSAP Z98 K5CMILTS K50    W     N42390849W085583138                       W0055     NAR           MILTS                    573472504,357349
MINNR,41.81786666666667,-89.56323888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C73,N41490432W089334766,SUSAP C73 K5CMINNR K50    W     N41490432W089334766                       W0027     NAR           MINNR                    061712403,106175
MINNY,43.153816666666664,-86.92659722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43091374W086553575,SUSAEAENRT   MINNY K50    W     N43091374W086553575                       W0048     NAR           MINNY                    444262203,44431
MISBY,40.39175,-86.81621944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40233030W086485839,SUSAEAENRT   MISBY K50    W     N40233030W086485839                       W0046     NAR           MISBY                    444532403,44458
MISHA,41.70601944444445,-86.21903611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBN,N41422167W086130853,SUSAP KSBNK5CMISHA K50    R     N41422167W086130853                       W0052     NAR           MISHA                    093792506,309381
MISTR,40.164833333333334,-88.356625,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40095340W088212385,SUSAEAENRT   MISTR K50    W     N40095340W088212385                       W0035     NAR           MISTR                    444652605,44470
MITEE,42.70158888888889,-90.27944166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42420572W090164599,SUSAP KORDK5CMITEE K50    W     N42420572W090164599                       W0023     NAR           MITEE                    775782605,277581
MIZBE,40.19713611111111,-85.43105833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40114969W085255181,SUSAEAENRT   MIZBE K50    W     N40114969W085255181                       W0056     NAR           MIZBE                    444882605,44493
MKNTY,40.54496111111111,-89.48619166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPIA,N40324186W089291029,SUSAP KPIAK5CMKNTY K50    C     N40324186W089291029                       W0027     NAR           MKNTY                    881352605,288138
MMARK,43.73036666666667,-87.62040833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43434932W087371347,SUSAEAENRT   MMARK K50    W     N43434932W087371347                       W0044     NAR           MMARK                    445112306,44516
MMEGG,41.18375833333333,-88.63388055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDW,N41110153W088380197,SUSAP KMDWK5CMMEGG K50    W     N41110153W088380197                       W0034     NAR           MMEGG                    522252605,252228
MNZEL,42.54445,-84.75158055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42324002W084450569,SUSAEAENRT   MNZEL K50    W     N42324002W084450569                       W0064     NAR           MNZEL                    445472403,44552
MOCEL,40.01645555555555,-88.6300111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40005924W088374804,SUSAEAENRT   MOCEL K50    R   L N40005924W088374804                       W0033     NAR           MOCEL                    445632605,44568
MODEM,41.72802777777778,-84.89727222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41434090W084535018,SUSAEAENRT   MODEM K50    C     N41434090W084535018                       W0061     NAR           MODEM                    445702304,44575
MOKRE,43.09699166666667,-89.85594999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,91C,N43054917W089512142,SUSAP 91C K5CMOKRE K50    W     N43054917W089512142                       W0026     NAR           MOKRE                    035822403,103586
MOLUE,44.18114166666666,-88.46780555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44105211W088280410,SUSAEAENRT   MOLUE K50    W     N44105211W088280410                       W0038     NAR           MOLUE                    446232304,44628
MONAH,43.06275833333333,-89.34595555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSN,N43034593W089204544,SUSAP KMSNK5CMONAH K50    R     N43034593W089204544                       W0030     NAR           MONAH                    639832403,263986
MONNY,42.078947222222226,-91.28105555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42044421W091165180,SUSAEAENRT   MONNY K30    W     N42044421W091165180                       W0015     NAR           MONNY                    446512605,44656
MONON,40.833483333333334,-86.91843333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGGP,N40500054W086550636,SUSAP KGGPK5CMONON K50    C     N40500054W086550636                       W0046     NAR           MONON                    998082605,199812
MOOMO,40.73016388888889,-86.683525,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1I9,N40434859W086410069,SUSAP 1I9 K5CMOOMO K50    W     N40434859W086410069                       W0047     NAR           MOOMO                    843402306,84345
MOOPS,42.65747777777778,-88.89251666666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42392692W088533306,SUSAP KORDK5CMOOPS K50    W     N42392692W088533306                       W0033     NAR           MOOPS                    775812403,277584
