ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
BIGRE,44.438763888888886,-95.7872388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44261955W095471406,SUSAEAENRT   BIGRE K30    W     N44261955W095471406                       E0018     NAR           BIGRE                    290162605,29021
BILOO,43.468361111111115,-95.57338055555554,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43280610W095342417,SUSAEAENRT   BILOO K30    C   L N43280610W095342417                       E0017     NAR           BILOO                    290432605,29048
BITLE,42.937441666666665,-90.88404166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPDC,N42561479W090530255,SUSAP KPDCK5CBITLE K50    W     N42561479W090530255                       W0018     NAR           BITLE                    841852403,284188
BIZXU,43.931686111111105,-92.3976888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43555407W092235168,SUSAEAENRT   BIZXU K30    W     N43555407W092235168                       W0007     NAR           BIZXU                    291152403,29120
BLADE,45.91824722222222,-95.91324166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y63,N45550569W095544767,SUSAP Y63 K3CBLADE K30    W     N45550569W095544767                       E0019     NAR           BLADE                    571652509,357167
BLDSO,42.36644166666667,-93.80066666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEBS,N42215919W093480240,SUSAP KEBSK3CBLDSO K30    W     N42215919W093480240                       E0004     NAR           BLDSO                    796142605,179618
BLEND,43.676827777777774,-94.0438,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43403658W094023768,SUSAEAENRT   BLEND K30    W   L N43403658W094023768                       E0005     NAR           BLEND                    291612605,29166
BLUEM,44.18135,-93.223797,MANUAL_WAYPOINT,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,,,-1
BLUNN,44.33439444444445,-89.56477222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44200382W089335318,SUSAP KSTEK5CBLUNN K50    W     N44200382W089335318                       W0030     NAR           BLUNN                    230992605,323101
BNATT,46.52281388888889,-91.90140833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSUW,N46312213W091540507,SUSAP KSUWK5CBNATT K50    W     N46312213W091540507                       W0013     NAR           BNATT                    260882304,326090
BOCAG,44.123266666666666,-92.34908888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44072376W092205672,SUSAEAENRT   BOCAG K30    W     N44072376W092205672                       W0008     NAR           BOCAG                    292782605,29283
BOMGE,45.090694444444445,-95.81461388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAQP,N45052650W095485261,SUSAP KAQPK3CBOMGE K30    W     N45052650W095485261                       E0018     NAR           BOMGE                    223992605,122403
BOOTY,43.8054,-90.94874722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43481944W090565549,SUSAEAENRT   BOOTY K50    C   L N43481944W090565549                       W0018     NAR           BOOTY                    293722304,29377
BOPMY,44.326211111111114,-95.61798611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMML,N44193436W095370475,SUSAP KMMLK3CBOPMY K30    W     N44193436W095370475                       E0017     NAR           BOPMY                    611882605,261191
BOVNE,43.766061111111114,-92.8730361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43455782W092522293,SUSAEAENRT   BOVNE K30    W     N43455782W092522293                       W0004     NAR           BOVNE                    294312605,29436
BOYAC,47.35831388888889,-92.79368333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47212993W092473726,SUSAEAENRT   BOYAC K30    R     N47212993W092473726                       W0007     NAR           BOYAC                    294552403,29460
BOYAY,43.86718888888889,-93.42241666666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAEL,N43520188W093252070,SUSAP KAELK3CBOYAY K30    W     N43520188W093252070                       E0001     NAR           BOYAY                    161292403,116133
BPAPI,46.424394444444445,-93.80330277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBRD,N46252782W093481189,SUSAP KBRDK3CBPAPI K30    W     N46252782W093481189                       E0002     NAR           BPAPI                    399512504,139955
BRAEV,46.005941666666665,-93.83706944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46002139W093501345,SUSAEAENRT   BRAEV K30    W   L N46002139W093501345                       E0003     NAR           BRAEV                    294872403,29492
BRAIN,43.65006666666667,-96.43682777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43390024W096261258,SUSAEAENRT   BRAIN K30    W   L N43390024W096261258                       E0023     NAR           BRAIN                    294922605,29497
BREMR,43.04407222222222,-94.22095,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXA,N43023866W094131542,SUSAP KAXAK3CBREMR K30    W     N43023866W094131542                       E0007     NAR           BREMR                    281852605,128189
BRIDY,42.226708333333335,-93.11975277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMIW,N42133615W093071111,SUSAP KMIWK3CBRIDY K30    W     N42133615W093071111                       W0001     NAR           BRIDY                    586672605,258670
BRNRD,46.34828055555556,-94.02598333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46205381W094013354,SUSAEAENRT   BRNRD K30    W   L N46205381W094013354                       E0004     NAR           BRNRD                    296002403,29605
BROEN,47.256144444444445,-93.73890833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47152212W093442007,SUSAEAENRT   BROEN K30    W     N47152212W093442007                       E0001     NAR           BROEN                    296042406,29609
BRUKS,46.12527222222222,-96.288225,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBWP,N46073098W096171761,SUSAP KBWPK3CBRUKS K30    W     N46073098W096171761                       E0022     NAR           BRUKS                    434752403,143479
BUCCA,44.84313055555556,-96.5878361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATY,N44503527W096351621,SUSAP KATYK3CBUCCA K30    W     N44503527W096351621                       E0024     NAR           BUCCA                    264832605,126487
BUKAC,44.231294444444444,-95.24475833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTKC,N44135266W095144113,SUSAP KTKCK3CBUKAC K30    W     N44135266W095144113                       E0014     NAR           BUKAC                    295982605,329600
BUNSE,43.71710277777778,-93.37897777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAEL,N43430157W093224432,SUSAP KAELK3CBUNSE K30    W     N43430157W093224432                       E0000     NAR           BUNSE                    161302605,116134
BURPS,45.50403333333333,-91.69243611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUBE,N45301452W091413277,SUSAP KUBEK5CBURPS K50    W     N45301452W091413277                       W0014     NAR           BURPS                    365822403,336584
BUVNE,45.46890833333334,-89.93187222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTKV,N45280807W089555474,SUSAP KTKVK5CBUVNE K50    W     N45280807W089555474                       W0028     NAR           BUVNE                    303362304,330338
BWILL,44.36732222222222,-91.25719444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44220236W091152590,SUSAEAENRT   BWILL K50    W     N44220236W091152590                       W0017     NAR           BWILL                    299042605,29909
CADAK,44.026872222222224,-94.59139722222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJYG,N44013674W094352903,SUSAP KJYGK3CCADAK K30    W     N44013674W094352903                       E0009     NAR           CADAK                    322902605,232293
CADJU,43.174902777777774,-91.82378055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3Y2,N43102965W091492561,SUSAP 3Y2 K3CCADJU K30    W     N43102965W091492561                       W0011     NAR           CADJU                    913242403,91329
CADLO,43.94153055555555,-94.52105555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJYG,N43562951W094311580,SUSAP KJYGK3CCADLO K30    W     N43562951W094311580                       E0009     NAR           CADLO                    322912504,232294
CAGNO,45.506258333333335,-92.03646944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUBE,N45302253W092021129,SUSAP KUBEK5CCAGNO K50    W     N45302253W092021129                       W0011     NAR           CAGNO                    365832304,336585
CAKIM,43.83035,-90.19799722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDAF,N43494926W090115279,SUSAP KDAFK5CCAKIM K50    W     N43494926W090115279                       W0024     NAR           CAKIM                    622402403,162244
CAKUK,45.80242777777777,-93.25311944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJMR,N45480874W093151123,SUSAP KJMRK3CCAKUK K30    W     N45480874W093151123                       W0002     NAR           CAKUK                    303012504,230304
CALMS,44.31238055555555,-91.47201666666668,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44184457W091281926,SUSAEAENRT   CALMS K50    C   L N44184457W091281926                       W0015     NAR           CALMS                    300832605,30088
CALPI,43.05311388888889,-91.43158055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPDC,N43031121W091255369,SUSAP KPDCK5CCALPI K30    W     N43031121W091255369                       W0014     NAR           CALPI                    841862506,284189
CAMEM,45.672863888888884,-90.40899444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPBH,N45402231W090243238,SUSAP KPBHK5CCAMEM K50    W     N45402231W090243238                       W0024     NAR           CAMEM                    832702304,283273
CAMPB,43.410158333333335,-90.37436388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43243657W090222771,SUSAEAENRT   CAMPB K50    W     N43243657W090222771                       W0023     NAR           CAMPB                    301162605,30121
CARIT,44.46799444444444,-96.20319444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44280478W096121150,SUSAEAENRT   CARIT K30    W   L N44280478W096121150                       E0021     NAR           CARIT                    302272605,30232
CASNS,44.771425,-94.5508611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44461713W094330310,SUSAEAENRT   CASNS K30    W     N44461713W094330310                       E0009     NAR           CASNS                    302822403,30287
CASSY,42.74464722222222,-91.02912777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDBQ,N42444073W091014486,SUSAP KDBQK3CCASSY K50    C     N42444073W091014486                       W0017     NAR           CASSY                    644362605,164440
CATCO,43.95668333333334,-95.10903333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMWM,N43572406W095063252,SUSAP KMWMK3CCATCO K30    W     N43572406W095063252                       E0013     NAR           CATCO                    680552605,268058
CATID,43.40848611111111,-96.1846,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43243055W096110456,SUSAEAENRT   CATID K30    W   L N43243055W096110456                       E0021     NAR           CATID                    303192605,30324
CATMA,45.31338888888889,-95.32294444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45184820W095192260,SUSAEAENRT   CATMA K30    W     N45184820W095192260                       E0014     NAR           CATMA                    303262605,30331
CATVA,44.77534722222222,-96.3719611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCNB,N44463125W096221906,SUSAP KCNBK3CCATVA K30    W     N44463125W096221906                       E0023     NAR           CATVA                    534322403,153436
CAVKA,44.214875000000006,-91.14845555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBCK,N44125355W091085444,SUSAP KBCKK5CCAVKA K50    W     N44125355W091085444                       W0017     NAR           CAVKA                    301452403,130149
CAVSU,46.04519722222222,-90.41781388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPKF,N46024271W090250413,SUSAP KPKFK5CCAVSU K50    W     N46024271W090250413                       W0025     NAR           CAVSU                    897752403,289778
CAVUX,44.897397222222224,-91.43914444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAU,N44535063W091262092,SUSAP KEAUK5CCAVUX K50    C     N44535063W091262092                       W0016     NAR           CAVUX                    793792605,179383
CEBLU,43.31090555555555,-90.45793333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLNR,N43183926W090272856,SUSAP KLNRK5CCEBLU K50    W     N43183926W090272856                       W0022     NAR           CEBLU                    436362605,243639
CEBOS,43.66159722222222,-93.23095833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43394175W093135145,SUSAEAENRT   CEBOS K30    W     N43394175W093135145                       W0001     NAR           CEBOS                    304182605,30423
CEBOT,43.77621944444444,-92.9523138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43463439W092570833,SUSAEAENRT   CEBOT K30    W     N43463439W092570833                       W0003     NAR           CEBOT                    304192605,30424
CEGLA,45.8652,-90.43097777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPKF,N45515472W090255152,SUSAP KPKFK5CCEGLA K50    W     N45515472W090255152                       W0025     NAR           CEGLA                    897762605,289779
CEGNU,42.63930555555555,-91.95012222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIIB,N42382150W091570044,SUSAP KIIBK3CCEGNU K30    W     N42382150W091570044                       W0010     NAR           CEGNU                    230672605,223070
CEGUY,44.47269166666667,-92.43418611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44282169W092260307,SUSAEAENRT   CEGUY K30    W     N44282169W092260307                       W0007     NAR           CEGUY                    304742403,30479
CEKDA,46.41761666666667,-91.26898888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46250342W091160836,SUSAEAENRT   CEKDA K50    C   L N46250342W091160836                       W0018     NAR           CEKDA                    304802304,30485
CEKLO,46.70530555555556,-90.86039722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4R5,N46421910W090513743,SUSAP 4R5 K5CCEKLO K50    W     N46421910W090513743                       W0022     NAR           CEKLO                    939252304,93930
CEKSA,47.233533333333334,-92.59239722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHIB,N47140072W092353263,SUSAP KHIBK3CCEKSA K30    W     N47140072W092353263                       W0008     NAR           CEKSA                    098532304,209856
CEKUS,43.98419722222222,-90.8208361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMY,N43590311W090491501,SUSAP KCMYK5CCEKUS K50    W     N43590311W090491501                       W0020     NAR           CEKUS                    533782605,153382
CELRI,43.05956944444444,-91.17145277777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPDC,N43033445W091101723,SUSAP KPDCK5CCELRI K50    W     N43033445W091101723                       W0016     NAR           CELRI                    841872506,284190
CELSI,45.53861666666666,-92.6891638888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KROS,N45321902W092412099,SUSAP KROSK3CCELSI K50    W     N45321902W092412099                       W0006     NAR           CELSI                    041352403,304137
CELUN,44.53077222222222,-92.40931388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44315078W092243353,SUSAEAENRT   CELUN K30    W     N44315078W092243353                       W0008     NAR           CELUN                    305212605,30526
CENOS,45.233983333333335,-91.94713333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRPD,N45140234W091564968,SUSAP KRPDK5CCENOS K50    W     N45140234W091564968                       W0012     NAR           CENOS                    043492605,304351
CEPKA,43.894577777777776,-96.30778333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPQN,N43534048W096182802,SUSAP KPQNK3CCEPKA K30    W     N43534048W096182802                       E0022     NAR           CEPKA                    920532605,292056
CEPMU,45.84453055555556,-89.7305361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KARV,N45504031W089434993,SUSAP KARVK5CCEPMU K50    W     N45504031W089434993                       W0030     NAR           CEPMU                    233522304,123356
CERCA,45.77419722222222,-91.97741111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSSQ,N45462711W091583868,SUSAP KSSQK5CCERCA K50    W     N45462711W091583868                       W0012     NAR           CERCA                    229282403,322930
CERIB,44.14431944444444,-93.86595,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKT,N44083955W093515742,SUSAP KMKTK3CCERIB K30    W     N44083955W093515742                       E0004     NAR           CERIB                    599492403,259952
CESAY,43.872175,-95.10974722222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMWM,N43521983W095063509,SUSAP KMWMK3CCESAY K30    W     N43521983W095063509                       E0013     NAR           CESAY                    680562605,268059
CESNA,45.870555555555555,-92.18305555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45521400W092105900,SUSAEAENRT   CESNA K50    W   H N45521400W092105900                       W0011     NAR           CESNA                    306062605,30611
