ident,lat,lon,waypoint_classes,area_codes,record_count
JURSI,31.78193611,-106.39271944,ENROUTE_WAYPOINT,USA,1
JURSO,35.618725,-82.59206389,ENROUTE_WAYPOINT,USA,1
JURSU,43.80523889,-99.36554444,TERMINAL_WAYPOINT,USA,1
JURSY,47.68267222,-117.045925,ENROUTE_WAYPOINT,USA,1
JURTI,39.16845278,-76.58029167,TERMINAL_WAYPOINT,USA,1
JURTU,41.95713333,-97.410825,ENROUTE_WAYPOINT,USA,1
JURUM,36.44741667,-93.08285,TERMINAL_WAYPOINT,USA,1
JURUV,41.65886944,-86.15254167,ENROUTE_WAYPOINT,USA,1
JURUX,33.68350556,-112.15309722,TERMINAL_WAYPOINT,USA,1
JURVY,39.27083333,-76.69911111,ENROUTE_WAYPOINT,USA,1
JUSAD,29.14271111,-81.138775,TERMINAL_WAYPOINT,USA,1
JUSAL,39.643475,-84.59786389,TERMINAL_WAYPOINT,USA,1
JUSAM,41.09666667,-96.87507778,TERMINAL_WAYPOINT,USA,1
JUSAS,40.5382,-88.12813056,TERMINAL_WAYPOINT,USA,1
JUSAT,46.74869167,-95.79054722,TERMINAL_WAYPOINT,USA,1
JUSBI,40.7066,-89.49584722,ENROUTE_WAYPOINT,USA,1
JUSBO,37.24074722,-76.72131667,TERMINAL_WAYPOINT,USA,1
JUSBU,35.47030278,-86.44125278,TERMINAL_WAYPOINT,USA,1
JUSDA,41.42465,-86.59273333,ENROUTE_WAYPOINT,USA,1
JUSDU,48.49332778,-101.49646944,ENROUTE_WAYPOINT,USA,1
JUSEE,33.51478611,-80.732025,ENROUTE_WAYPOINT,USA,1
JUSEN,45.30931944,-98.22191389,TERMINAL_WAYPOINT,USA,1
JUSEP,40.8548,-82.460425,TERMINAL_WAYPOINT,USA,1
JUSES,35.18560833,-89.04760833,TERMINAL_WAYPOINT,USA,1
JUSET,37.980175,-84.03003889,TERMINAL_WAYPOINT,USA,1
JUSGA,33.68297222,-92.39450556,ENROUTE_WAYPOINT,USA,1
JUSGI,39.99826111,-86.89249444,TERMINAL_WAYPOINT,USA,1
JUSGO,33.50947222,-86.85008889,TERMINAL_WAYPOINT,USA,1
JUSIB,35.10406667,-106.85315,TERMINAL_WAYPOINT,USA,1
JUSIG,30.57328611,-86.5222,ENROUTE_WAYPOINT,USA,1
JUSIL,44.55240278,-108.965475,TERMINAL_WAYPOINT,USA,1
JUSIM,36.10452778,-91.80455,TERMINAL_WAYPOINT,USA,1
JUSIN,40.54891111,-73.316275,TERMINAL_WAYPOINT,USA,1
JUSIR,43.71006111,-111.13000556,TERMINAL_WAYPOINT,USA,1
JUSIV,64.8087,-147.50892778,TERMINAL_WAYPOINT,CAN,1
JUSIX,41.69876389,-72.80704722,ENROUTE_WAYPOINT,USA,1
JUSKI,42.04083333,-83.42881111,ENROUTE_WAYPOINT,USA,1
JUSLU,44.39667222,-121.16859167,ENROUTE_WAYPOINT,USA,1
JUSMA,35.84250833,-88.86618333,TERMINAL_WAYPOINT,USA,1
JUSMI,40.06450278,-96.7262,TERMINAL_WAYPOINT,USA,1
JUSNO,34.80221667,-88.95508333,TERMINAL_WAYPOINT,USA,1
JUSOM,37.69228056,-121.63632222,TERMINAL_WAYPOINT,USA,1
JUSON,35.33452222,-90.33396944,TERMINAL_WAYPOINT,USA,1
JUSOR,44.556875,-93.96035,TERMINAL_WAYPOINT,USA,1
JUSOV,41.78795556,-70.749075,TERMINAL_WAYPOINT,USA,1
JUSPO,36.53606389,-77.35388611,TERMINAL_WAYPOINT,USA,1
JUSRO,42.509225,-86.05069444,TERMINAL_WAYPOINT,USA,1
JUSSS,20.91396944,-159.20560278,ENROUTE_WAYPOINT,PAC,1
JUSST,34.08999167,-95.62181389,TERMINAL_WAYPOINT,USA,1
JUSTA,24.611925,-81.98111111,ENROUTE_WAYPOINT,USA,1
JUSTI,60.39724167,-149.44963611,ENROUTE_WAYPOINT,CAN,1
JUSTM,59.74526944,-154.62568889,TERMINAL_WAYPOINT,CAN,1
JUSTN,34.94681111,-112.91555278,ENROUTE_WAYPOINT,USA,1
JUSTO,27.70360833,-97.43326389,TERMINAL_WAYPOINT,USA,1
JUSTT,42.20315,-83.09679722,TERMINAL_WAYPOINT,USA,1
JUSTU,36.00194444,-84.60979722,TERMINAL_WAYPOINT,USA,1
JUSUB,33.02675278,-96.06594444,TERMINAL_WAYPOINT,USA,1
JUSUL,42.03331667,-83.59032778,TERMINAL_WAYPOINT,USA,1
JUSUP,46.57843333,-120.71653056,ENROUTE_WAYPOINT,USA,1
JUTAG,36.24672222,-97.81295556,ENROUTE_WAYPOINT,USA,1
JUTAK,33.3923,-112.190975,TERMINAL_WAYPOINT,USA,1
JUTAL,39.27721667,-78.11813611,ENROUTE_WAYPOINT,USA,1
JUTAM,46.16008611,-119.24543333,TERMINAL_WAYPOINT,USA,1
JUTAN,58.49725833,-156.64136667,TERMINAL_WAYPOINT,CAN,1
JUTAT,37.15178889,-92.05848333,TERMINAL_WAYPOINT,USA,1
JUTBA,38.97344722,-119.71684722,TERMINAL_WAYPOINT,USA,1
JUTBU,62.7233,-142.97097222,ENROUTE_WAYPOINT,CAN,1
JUTEB,40.71867222,-114.23850556,TERMINAL_WAYPOINT,USA,1
JUTEK,44.73204444,-73.19083333,ENROUTE_WAYPOINT,USA,1
JUTEL,33.64582778,-82.13097778,TERMINAL_WAYPOINT,USA,1
JUTEN,31.66922778,-89.33730556,TERMINAL_WAYPOINT,USA,1
JUTEP,32.38497222,-107.54030833,TERMINAL_WAYPOINT,USA,1
JUTES,40.80008333,-73.75719444,TERMINAL_WAYPOINT,USA,1
JUTGA,34.65286667,-117.16300278,TERMINAL_WAYPOINT,USA,1
JUTGI,43.20376111,-88.83383611,TERMINAL_WAYPOINT,USA,1
JUTGO,57.72607222,-152.04253333,TERMINAL_WAYPOINT,CAN,1
JUTGU,30.64517778,-99.18612222,TERMINAL_WAYPOINT,USA,1
JUTIB,39.28640278,-120.31321111,ENROUTE_WAYPOINT,USA,1
JUTIG,32.60384722,-114.67391111,ENROUTE_WAYPOINT,USA,1
JUTIL,46.19412778,-100.11438333,TERMINAL_WAYPOINT,USA,1
JUTIM,45.78105833,-110.10705,TERMINAL_WAYPOINT,USA,1
JUTIN,6.93083333,152.87194444,ENROUTE_WAYPOINT,PAC,1
JUTIX,66.878825,-162.48056111,TERMINAL_WAYPOINT,CAN,1
JUTLI,41.31404444,-84.36165833,TERMINAL_WAYPOINT,USA,1
JUTMA,38.56999167,-98.35088611,TERMINAL_WAYPOINT,USA,1
JUTMO,40.59840278,-90.09016667,ENROUTE_WAYPOINT,USA,1
JUTNI,38.73346389,-90.35612222,TERMINAL_WAYPOINT,USA,1
JUTOB,39.52947778,-107.58669722,TERMINAL_WAYPOINT,USA,1
JUTOD,46.76144722,-103.08835556,TERMINAL_WAYPOINT,USA,1
JUTOL,59.43202222,-154.81778056,TERMINAL_WAYPOINT,CAN,1
JUTON,32.51983056,-96.66091389,TERMINAL_WAYPOINT,USA,1
JUTRO,44.36733889,-91.31760278,ENROUTE_WAYPOINT,USA,1
JUTRU,41.65674722,-73.83509444,TERMINAL_WAYPOINT,USA,1
JUTSA,38.28951667,-96.20274722,TERMINAL_WAYPOINT,USA,1
JUTSI,40.43239167,-90.33683056,TERMINAL_WAYPOINT,USA,1
JUTSO,36.31006944,-79.81288333,TERMINAL_WAYPOINT,USA,1
JUTSU,31.20319167,-83.034525,TERMINAL_WAYPOINT,USA,1
JUTTI,33.46126389,-90.17619722,ENROUTE_WAYPOINT,USA,1
JUTTS,29.6,-82.03333333,ENROUTE_WAYPOINT,USA,1
JUTTY,35.65921944,-119.19060278,TERMINAL_WAYPOINT,USA,1
JUTUB,43.63142222,-97.84162222,TERMINAL_WAYPOINT,USA,1
JUTUD,56.89546111,-132.86792222,ENROUTE_WAYPOINT,CAN,1
JUTUP,62.98055278,-154.52434444,TERMINAL_WAYPOINT,CAN,1
JUTUS,41.88087778,-91.44148333,TERMINAL_WAYPOINT,USA,1
JUTUX,60.09908889,-154.80203611,TERMINAL_WAYPOINT,CAN,1
JUTVO,37.35116667,-88.06719444,TERMINAL_WAYPOINT,USA,1
JUUBA,41.42176389,-81.96451944,TERMINAL_WAYPOINT,USA,1
JUUDD,36.20364722,-86.63121111,TERMINAL_WAYPOINT,USA,1
JUUDE,45.30733889,-93.739025,TERMINAL_WAYPOINT,USA,1
JUUDI,24.78006667,-80.13700833,ENROUTE_WAYPOINT,USA,1
JUUDY,33.20745278,-88.42955833,ENROUTE_WAYPOINT,USA,1
JUULY,42.58460833,-83.04693056,TERMINAL_WAYPOINT,USA,1
JUUNO,26.84624167,-80.07365278,ENROUTE_WAYPOINT,USA,1
JUUNY,40.354725,-82.03758056,ENROUTE_WAYPOINT,USA,1
JUUSE,34.01931944,-118.55407778,ENROUTE_WAYPOINT,PAC,1
JUUST,29.57011111,-98.34756944,TERMINAL_WAYPOINT,USA,1
JUVAD,42.930125,-87.60116111,TERMINAL_WAYPOINT,USA,1
JUVAG,45.31916667,-86.44166667,ENROUTE_WAYPOINT,USA,1
JUVAL,33.40971389,-102.14872222,TERMINAL_WAYPOINT,USA,1
JUVAM,42.43939167,-75.33281667,TERMINAL_WAYPOINT,USA,1
JUVAP,35.91231944,-80.55023611,TERMINAL_WAYPOINT,USA,1
JUVAR,40.50509167,-79.54507778,TERMINAL_WAYPOINT,USA,1
JUVAS,28.20293889,-82.15083889,TERMINAL_WAYPOINT,USA,1
JUVAT,34.34050278,-86.42686667,TERMINAL_WAYPOINT,USA,1
JUVBI,41.74831944,-73.68495833,TERMINAL_WAYPOINT,USA,1
JUVCA,45.61261111,-95.30663333,TERMINAL_WAYPOINT,USA,1
JUVDU,40.80054444,-83.23027778,TERMINAL_WAYPOINT,USA,1
JUVEB,42.49529722,-103.18382778,TERMINAL_WAYPOINT,USA,1
JUVEM,55.55110833,-132.25303889,ENROUTE_WAYPOINT,CAN,1
JUVEN,39.00616667,-110.27126389,TERMINAL_WAYPOINT,USA,1
JUVER,36.09793889,-80.41361389,ENROUTE_WAYPOINT,USA,1
JUVES,32.67666944,-93.87860278,TERMINAL_WAYPOINT,USA,1
JUVET,44.58511944,-121.15343611,TERMINAL_WAYPOINT,USA,1
JUVEX,68.04980556,-162.86495556,ENROUTE_WAYPOINT,CAN,1
JUVGA,47.41117222,-122.84153889,ENROUTE_WAYPOINT,USA,1
JUVGO,46.51976667,-111.43729167,TERMINAL_WAYPOINT,USA,1
JUVIM,43.294825,-73.013325,TERMINAL_WAYPOINT,USA,1
JUVIN,43.44663056,-70.22129167,TERMINAL_WAYPOINT,USA,1
JUVIP,48.20589444,-114.83537222,TERMINAL_WAYPOINT,USA,1
JUVIS,45.38630556,-123.87241111,ENROUTE_WAYPOINT,USA,1
JUVKI,43.03054444,-78.05836111,TERMINAL_WAYPOINT,USA,1
JUVKO,36.3671,-84.10321389,TERMINAL_WAYPOINT,USA,1
JUVLI,40.13630556,-91.293225,TERMINAL_WAYPOINT,USA,1
JUVLO,34.50141389,-87.08989167,ENROUTE_WAYPOINT,USA,1
JUVMU,39.97953056,-86.302825,ENROUTE_WAYPOINT,USA,1
JUVNI,13.52416944,144.88076944,TERMINAL_WAYPOINT,PAC,1
JUVNO,35.99929722,-114.80355556,TERMINAL_WAYPOINT,USA,1
JUVNU,45.71920833,-86.97043889,TERMINAL_WAYPOINT,USA,1
JUVOD,41.46902778,-90.90210556,TERMINAL_WAYPOINT,USA,1
JUVOL,44.75456667,-87.45124444,TERMINAL_WAYPOINT,USA,1
JUVON,42.31014722,-111.42768889,TERMINAL_WAYPOINT,USA,1
JUVOP,44.71766944,-89.39353889,TERMINAL_WAYPOINT,USA,1
JUVOR,38.439825,-82.19720556,TERMINAL_WAYPOINT,USA,1
JUVOT,31.76066389,-96.49163333,TERMINAL_WAYPOINT,USA,1
JUVPA,61.16970278,-150.06175278,ENROUTE_WAYPOINT,CAN,1
JUVPO,37.30436944,-77.15412222,TERMINAL_WAYPOINT,USA,1
JUVRI,39.69918333,-92.47100278,TERMINAL_WAYPOINT,USA,1
JUVRO,44.94376111,-123.02904444,TERMINAL_WAYPOINT,USA,1
JUVSI,43.07310278,-102.59511111,TERMINAL_WAYPOINT,USA,1
JUVSU,41.28937222,-89.93940833,TERMINAL_WAYPOINT,USA,1
JUVTO,31.90208056,-106.3248,ENROUTE_WAYPOINT,USA,1
JUVUL,44.44038889,-119.13697778,TERMINAL_WAYPOINT,USA,1
JUVUM,29.56518889,-95.16316111,TERMINAL_WAYPOINT,USA,1
JUVUR,31.69363056,-98.67001944,ENROUTE_WAYPOINT,USA,1
JUVUS,40.13772778,-77.15493056,TERMINAL_WAYPOINT,USA,1
JUVUT,39.00679167,-76.846125,ENROUTE_WAYPOINT,USA,1
JUVVE,31.16021944,-83.73473611,TERMINAL_WAYPOINT,USA,1
JUWMA,44.17596667,-93.36903333,TERMINAL_WAYPOINT,USA,1
JUWSO,34.79676389,-112.05023333,ENROUTE_WAYPOINT,USA,1
JUXAD,37.48156111,-92.00083889,TERMINAL_WAYPOINT,USA,1
JUXAG,38.30253889,-93.75258611,TERMINAL_WAYPOINT,USA,1
JUXAR,34.89635556,-84.34216111,ENROUTE_WAYPOINT,USA,1
JUXAS,44.25745278,-123.03419444,TERMINAL_WAYPOINT,USA,1
JUXAT,33.81580556,-118.25733611,TERMINAL_WAYPOINT,USA,1
JUXAV,37.18813056,-89.588675,TERMINAL_WAYPOINT,USA,1
JUXEL,31.17334444,-83.40708611,TERMINAL_WAYPOINT,USA,1
JUXER,33.54438611,-81.63111111,TERMINAL_WAYPOINT,USA,1
JUXIB,43.91791389,-123.06332778,ENROUTE_WAYPOINT,USA,1
JUXID,40.891825,-79.70094167,ENROUTE_WAYPOINT,USA,1
JUXIM,36.61699444,-83.70431111,ENROUTE_WAYPOINT,USA,1
JUXIV,48.77600556,-96.97266389,TERMINAL_WAYPOINT,USA,1
JUXIX,34.13448611,-115.92525278,TERMINAL_WAYPOINT,USA,1
JUXOL,40.77806667,-82.68842222,TERMINAL_WAYPOINT,USA,1
JUXOM,46.65962778,-120.51943056,TERMINAL_WAYPOINT,USA,1
JUXON,38.95298889,-96.79692778,ENROUTE_WAYPOINT,USA,1
JUXOR,34.71599444,-78.80396667,TERMINAL_WAYPOINT,USA,1
JUXUG,59.70169167,-163.78849167,TERMINAL_WAYPOINT,CAN,1
JUXUK,33.51642778,-112.40558333,ENROUTE_WAYPOINT,USA,1
JUXUL,39.58324167,-98.66257222,TERMINAL_WAYPOINT,USA,1
JUXUP,27.99476667,-82.08117222,TERMINAL_WAYPOINT,USA,1
JUYCU,47.47166667,-122.66492222,TERMINAL_WAYPOINT,USA,1
JUZAN,42.96447778,-102.40995556,TERMINAL_WAYPOINT,USA,1
JUZPI,39.08208889,-121.56201944,ENROUTE_WAYPOINT,USA,1
JUZRO,38.10105833,-95.723625,TERMINAL_WAYPOINT,USA,1
JUZSO,30.21692778,-81.67435833,TERMINAL_WAYPOINT,USA,1
JUZTN,28.77799167,-81.63151944,TERMINAL_WAYPOINT,USA,1
JVAND,39.04602222,-84.82351111,ENROUTE_WAYPOINT,USA,1
JVEEE,38.57465833,-90.03573333,TERMINAL_WAYPOINT,USA,1
JVOLK,48.313225,-123.00824167,TERMINAL_WAYPOINT,USA,1
JWALK,41.02604167,-74.21441944,ENROUTE_WAYPOINT,USA,1
JWALL,39.17065833,-76.61852222,TERMINAL_WAYPOINT,USA,1
JWARD,33.79443611,-117.52222778,TERMINAL_WAYPOINT,USA,1
JWELL,39.5,-117.35,ENROUTE_WAYPOINT,USA,1
JWELS,41.69906111,-83.78972222,ENROUTE_WAYPOINT,USA,1
JWGGD,33.4977,-101.813575,TERMINAL_WAYPOINT,USA,1
JWILL,13.62489444,145.01742222,ENROUTE_WAYPOINT,PAC,1
JWLFD,44.60066111,-92.79320278,TERMINAL_WAYPOINT,USA,1
JWLGD,35.61809444,-81.71955278,ENROUTE_WAYPOINT,USA,1
JWOLF,28.51435556,-81.25346389,TERMINAL_WAYPOINT,USA,1
JYAAR,38.78723333,-90.23620278,TERMINAL_WAYPOINT,USA,1
JYBEE,42.40459167,-86.594175,ENROUTE_WAYPOINT,USA,1
JYMBO,43.30684444,-106.68216111,ENROUTE_WAYPOINT,USA,1
JYMME,33.00916667,-96.86196944,ENROUTE_WAYPOINT,USA,1
JYMSE,33.54696389,-80.35210556,TERMINAL_WAYPOINT,USA,1
JYROD,33.18146944,-85.86523611,ENROUTE_WAYPOINT,USA,1
JYSON,35.172425,-88.89481667,TERMINAL_WAYPOINT,USA,1
JYTEE,38.26750278,-86.154225,TERMINAL_WAYPOINT,USA,1
KA03W,30.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA06W,31.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA09Q,31.5,-110.0,ENROUTE_WAYPOINT,USA,1
KA09U,31.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA09W,31.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA12O,32.0,-112.0,ENROUTE_WAYPOINT,USA,1
KA12Q,32.0,-110.0,ENROUTE_WAYPOINT,USA,1
KA12S,32.0,-108.0,ENROUTE_WAYPOINT,USA,1
KA12U,32.0,-106.0,ENROUTE_WAYPOINT,USA,1
KA12W,32.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA15O,32.5,-112.0,ENROUTE_WAYPOINT,USA,1
KA15Q,32.5,-110.0,ENROUTE_WAYPOINT,USA,1
KA15S,32.5,-108.0,ENROUTE_WAYPOINT,USA,1
KA15U,32.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA15W,32.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA18M,33.0,-114.0,ENROUTE_WAYPOINT,USA,1
KA18O,33.0,-112.0,ENROUTE_WAYPOINT,USA,1
KA18Q,33.0,-110.0,ENROUTE_WAYPOINT,USA,1
KA18S,33.0,-108.0,ENROUTE_WAYPOINT,USA,1
KA18U,33.0,-106.0,ENROUTE_WAYPOINT,USA,1
KA18W,33.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA21M,33.5,-114.0,ENROUTE_WAYPOINT,USA,1
KA21O,33.5,-112.0,ENROUTE_WAYPOINT,USA,1
KA21Q,33.5,-110.0,ENROUTE_WAYPOINT,USA,1
KA21S,33.5,-108.0,ENROUTE_WAYPOINT,USA,1
KA21U,33.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA21W,33.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA24M,34.0,-114.0,ENROUTE_WAYPOINT,USA,1
KA24O,34.0,-112.0,ENROUTE_WAYPOINT,USA,1
KA24Q,34.0,-110.0,ENROUTE_WAYPOINT,USA,1
KA24S,34.0,-108.0,ENROUTE_WAYPOINT,USA,1
KA24U,34.0,-106.0,ENROUTE_WAYPOINT,USA,1
KA24W,34.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA27M,34.5,-114.0,ENROUTE_WAYPOINT,USA,1
KA27O,34.5,-112.0,ENROUTE_WAYPOINT,USA,1
KA27Q,34.5,-110.0,ENROUTE_WAYPOINT,USA,1
KA27S,34.5,-108.0,ENROUTE_WAYPOINT,USA,1
KA27U,34.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA27W,34.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA30O,35.0,-112.0,ENROUTE_WAYPOINT,USA,1
KA30Q,35.0,-110.0,ENROUTE_WAYPOINT,USA,1
KA30S,35.0,-108.0,ENROUTE_WAYPOINT,USA,1
KA30U,35.0,-106.0,ENROUTE_WAYPOINT,USA,1
KA30W,35.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA30Y,35.0,-102.0,ENROUTE_WAYPOINT,USA,1
KA33Q,35.5,-110.0,ENROUTE_WAYPOINT,USA,1
KA33S,35.5,-108.0,ENROUTE_WAYPOINT,USA,1
KA33U,35.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA33W,35.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA33Y,35.5,-102.0,ENROUTE_WAYPOINT,USA,1
KA36S,36.0,-108.0,ENROUTE_WAYPOINT,USA,1
KA36U,36.0,-106.0,ENROUTE_WAYPOINT,USA,1
KA36W,36.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA36Y,36.0,-102.0,ENROUTE_WAYPOINT,USA,1
KA39U,36.5,-106.0,ENROUTE_WAYPOINT,USA,1
KA39W,36.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA39Y,36.5,-102.0,ENROUTE_WAYPOINT,USA,1
KA42W,37.0,-104.0,ENROUTE_WAYPOINT,USA,1
KA87W,29.5,-104.0,ENROUTE_WAYPOINT,USA,1
KA90W,30.0,-104.0,ENROUTE_WAYPOINT,USA,1
KAABA,30.30289167,-94.32640278,ENROUTE_WAYPOINT,USA,1
KAACE,38.58436111,-90.03703889,TERMINAL_WAYPOINT,USA,1
KAALA,39.28075,-94.60798889,TERMINAL_WAYPOINT,USA,1
KAALI,42.49138889,-83.09330278,TERMINAL_WAYPOINT,USA,1
KAALN,42.79861111,-89.32138611,TERMINAL_WAYPOINT,USA,1
KAANE,29.58350278,-94.65014167,ENROUTE_WAYPOINT,USA,1
KAAPE,28.34905,-81.26822222,TERMINAL_WAYPOINT,USA,1
KAASE,40.36729167,-99.35627778,TERMINAL_WAYPOINT,USA,1
KAASH,40.40403889,-104.52003611,TERMINAL_WAYPOINT,USA,1
KAATE,32.47513889,-99.86723889,ENROUTE_WAYPOINT,USA,1
KAATH,42.20409722,-120.89275833,ENROUTE_WAYPOINT,USA,1
KAATO,42.58524722,-95.98141111,ENROUTE_WAYPOINT,USA,1
KAATS,43.9459,-98.60117778,ENROUTE_WAYPOINT,USA,1
KAATT,34.25984167,-78.99510556,ENROUTE_WAYPOINT,USA,1
KAAYS,38.565075,-99.90930833,TERMINAL_WAYPOINT,USA,1
KABBY,30.00616389,-95.76478056,TERMINAL_WAYPOINT,USA,1
KABDE,41.12973333,-85.36204444,TERMINAL_WAYPOINT,USA,1
KABEC,29.35635556,-81.37915,TERMINAL_WAYPOINT,USA,1
KABEE,34.66104722,-80.16282222,ENROUTE_WAYPOINT,USA,1
KABEY,45.52085278,-94.34988056,TERMINAL_WAYPOINT,USA,1
KABFU,38.66368889,-100.99415556,TERMINAL_WAYPOINT,USA,1
KABGE,44.09422222,-94.10709722,TERMINAL_WAYPOINT,USA,1
KABHE,34.73119722,-102.52756111,TERMINAL_WAYPOINT,USA,1
KABIF,39.89774167,-91.59433333,TERMINAL_WAYPOINT,USA,1
KABKE,39.97761667,-74.74436389,TERMINAL_WAYPOINT,USA,1
KABPE,37.52227222,-105.80008611,TERMINAL_WAYPOINT,USA,1
KABTE,21.30680278,-157.9463,TERMINAL_WAYPOINT,PAC,1
KABVE,43.03441111,-78.44943056,TERMINAL_WAYPOINT,USA,1
KABZE,28.12025278,-82.83709167,TERMINAL_WAYPOINT,USA,1
KACBA,29.65255556,-82.360375,TERMINAL_WAYPOINT,USA,1
KACBY,38.040475,-120.55767778,TERMINAL_WAYPOINT,USA,1
KACCE,34.33867222,-80.31765556,TERMINAL_WAYPOINT,USA,1
KACCY,35.81365833,-115.24737778,ENROUTE_WAYPOINT,USA,1
KACDE,25.79943611,-80.38444444,TERMINAL_WAYPOINT,USA,1
KACEB,34.88763333,-79.46971667,ENROUTE_WAYPOINT,USA,1
KACED,38.00146389,-95.58260556,TERMINAL_WAYPOINT,USA,1
KACEE,35.34668611,-112.43906944,ENROUTE_WAYPOINT,USA,1
KACEK,36.073625,-115.16283056,TERMINAL_WAYPOINT,USA,1
KACEL,33.16615,-84.62195,TERMINAL_WAYPOINT,USA,1
KACEN,27.62356389,-97.52485556,ENROUTE_WAYPOINT,USA,1
KACER,41.43685278,-81.47913333,ENROUTE_WAYPOINT,USA,1
KACET,32.84549444,-88.55075556,ENROUTE_WAYPOINT,USA,1
KACEV,34.46596111,-117.52627778,TERMINAL_WAYPOINT,USA,1
KACGE,40.64288611,-76.85294722,TERMINAL_WAYPOINT,USA,1
KACHU,44.31199722,-89.85988611,TERMINAL_WAYPOINT,USA,1
KACIQ,62.97953611,-164.33220556,TERMINAL_WAYPOINT,CAN,1
KACIR,36.99191111,-112.23944722,ENROUTE_WAYPOINT,USA,1
KACMI,31.77346111,-106.42031667,ENROUTE_WAYPOINT,USA,1
KACNE,48.13256389,-123.208325,TERMINAL_WAYPOINT,USA,1
KACPO,59.19276111,-158.68413889,TERMINAL_WAYPOINT,CAN,1
KACTI,42.34194444,-104.28801944,ENROUTE_WAYPOINT,USA,1
KADAF,34.83919167,-76.96920833,ENROUTE_WAYPOINT,USA,1
KADBE,61.45338611,-166.04821667,TERMINAL_WAYPOINT,CAN,1
KADBY,41.33487778,-83.44578611,TERMINAL_WAYPOINT,USA,1
KADCE,44.29331111,-71.932,TERMINAL_WAYPOINT,USA,1
KADCO,42.73390833,-94.05278889,ENROUTE_WAYPOINT,USA,1
KADDE,46.16061667,-119.27405833,TERMINAL_WAYPOINT,USA,1
KADDI,38.88205,-84.43851667,TERMINAL_WAYPOINT,USA,1
KADDO,30.74945833,-89.148425,TERMINAL_WAYPOINT,USA,1
KADDY,35.74240556,-114.38353056,ENROUTE_WAYPOINT,USA,1
KADEC,40.48223611,-80.08381944,TERMINAL_WAYPOINT,USA,1
KADEE,34.05346389,-84.75396111,TERMINAL_WAYPOINT,USA,1
KADEY,36.15151389,-90.956725,TERMINAL_WAYPOINT,USA,1
KADIE,32.256025,-95.19101111,ENROUTE_WAYPOINT,USA,1
KADKE,37.10151111,-94.88565833,TERMINAL_WAYPOINT,USA,1
KADME,33.87702778,-83.05693611,TERMINAL_WAYPOINT,USA,1
KADPE,44.482075,-94.630025,TERMINAL_WAYPOINT,USA,1
KADRE,33.31672778,-111.49236667,ENROUTE_WAYPOINT,USA,1
KADSE,46.9099,-120.49088333,ENROUTE_WAYPOINT,USA,1
KADTE,26.52074167,-81.40842222,TERMINAL_WAYPOINT,USA,1
KADTI,35.612025,-86.44319444,TERMINAL_WAYPOINT,USA,1
KADYN,34.17185833,-117.10222222,ENROUTE_WAYPOINT,USA,1
KAEHN,38.68023333,-90.84961667,ENROUTE_WAYPOINT,USA,1
KAELA,37.28010278,-120.24578611,ENROUTE_WAYPOINT,USA,1
KAENA,21.48048611,-158.43715,TERMINAL_WAYPOINT,PAC,1
KAESS,37.82718333,-121.63646667,TERMINAL_WAYPOINT,USA,1
KAEYE,38.88998056,-90.22885833,TERMINAL_WAYPOINT,USA,1
KAFDO,29.80027778,-95.10702222,TERMINAL_WAYPOINT,USA,1
KAFHA,37.95021389,-81.09786389,TERMINAL_WAYPOINT,USA,1
KAFKA,46.23685556,-119.340475,TERMINAL_WAYPOINT,USA,1
KAFMA,34.86006944,-107.07234722,TERMINAL_WAYPOINT,USA,1
KAGBE,34.64719167,-92.24104722,TERMINAL_WAYPOINT,USA,1
KAGDE,65.76390278,-160.90906389,TERMINAL_WAYPOINT,CAN,1
KAGEC,62.56697778,-145.50712222,ENROUTE_WAYPOINT,CAN,1
KAGEE,37.13104444,-79.92417222,TERMINAL_WAYPOINT,USA,1
KAGEY,31.58775556,-110.10605,TERMINAL_WAYPOINT,USA,1
KAGGA,20.59155278,-154.87715833,TERMINAL_WAYPOINT,PAC,1
KAGGE,30.67825833,-83.25424444,TERMINAL_WAYPOINT,USA,1
KAGGO,36.58558333,-85.16971944,TERMINAL_WAYPOINT,USA,1
KAGHU,38.87746111,-104.715825,TERMINAL_WAYPOINT,USA,1
KAGLE,33.25519444,-97.54569722,TERMINAL_WAYPOINT,USA,1
KAGLY,63.5,-63.0,ENROUTE_WAYPOINT,CAN,1
KAGNE,35.09366667,-106.56681944,TERMINAL_WAYPOINT,USA,1
